"","HPC1581","HPC1583","HPC1584","HPC1585","HPC1586","HPC1587","HPC1589","HPC1591","HPC1592","HPC1594","HPC1596","HPC1597","HPC1599","HPC1600","HPC1601","HPC1602","HPC1603","HPC1605","HPC1607","HPC1608","HPC1609","HPC1610"
"f06ae8eae379a435e28a03b828699ad6",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
"f0d2a7581c4bd7f58692d33441b0136e",96,0,0,0,0,23,277,0,264,12,0,0,0,135,0,0,0,0,0,168,174,0
"f10465c7f7c8e2c5977d5855616345f2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"f27b4e30ad42a6d1b2e393abcd9dd063",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f2c76dca0b6749e7ad74cd8d6a94779e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0
"f2e20ef42e47d0746b62a973467cfb5d",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"f3155ca1b4e5abf9ef4d4f7c3c3feca1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f3c67ba0c408a8f7844d603910d8a263",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f413858fbdf000bc77863ebd85937e8e",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"f673e375541657a292bd5b855d05779b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"f72978893c85cd6f3a89598b280923a3",0,0,2,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"f84f7842647c481105264f6c23fc47b6",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f902ad200934b4091c4c2b7ab1168346",0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f968f1c03ed958403c04c5f8d076a3a3",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"f9e4f625c494745892d754ba2b9d42e4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"fb0ab617a4bec7d7956ec643385518a0",0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0
"fb19621368814e7b77c321684e0f7358",6,1,3,21,6,35,18,0,0,12,0,0,0,1,0,3,24,0,0,0,0,0
"fb57ce6e6e5fee8e61bee068c701b65d",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fb789238dc208952ca84fb2b8b30e873",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0
"fb82c0b1733200ee85bd9c562b4c096b",8,0,2,0,0,0,13,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
"fc5e2a0e71bb7025d2af2864bff26784",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"fca962888b6117b6e26eeb06d309a4c7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"fd77d9ce9c157e00781b80605fec310d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"fd7a7db6e3d08edc859f3fdebe30861a",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"fdc98f06c8ce82be772662bd8caa5630",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fdd872f4f21a218b302fa17437ce71e4",0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0
"fe09f74c986f3612fc67bc1d1eb2f49a",0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
